Date,Ticker,Open,High,Low,Close,Volume,Returns,Log_Returns
2022-02-10,SAB,63892.0,64801.0,62448.0,64801.0,208500,,0.0205961396797124
2022-02-11,SAB,64842.0,65874.0,64181.0,65874.0,223800,,0.0164227911427295
2022-02-14,SAB,64058.0,69299.0,64058.0,69299.0,342500,,0.0506866495966635
2022-02-15,SAB,69258.0,70331.0,68887.0,70166.0,430400,,0.0124333871442275
2022-02-16,SAB,70290.0,70290.0,68102.0,69506.0,107500,,-0.0094507834418439
2022-02-17,SAB,69299.0,71074.0,69134.0,70373.0,311500,,0.0123965870933757
2022-02-18,SAB,69341.0,70125.0,68845.0,69919.0,189100,,-0.0064722376875652
2022-02-21,SAB,69753.0,70166.0,68928.0,70001.0,105500,,0.0011720984760968
2022-02-22,SAB,69712.0,69712.0,66039.0,69506.0,118400,,-0.0070964478819073
2022-02-23,SAB,69382.0,70331.0,69382.0,70084.0,150800,,0.0082814428451435
2022-02-24,SAB,68556.0,70331.0,68309.0,70042.0,162700,,-0.0005994605035144
2022-02-25,SAB,69836.0,70166.0,69341.0,70001.0,88000,,-0.0005855344597217
2022-02-28,SAB,69753.0,70125.0,68763.0,70084.0,70600,,0.0011849949632361
2022-03-01,SAB,70084.0,70084.0,69134.0,69341.0,42900,,-0.0106581607817332
2022-03-02,SAB,69547.0,70380.0,69130.0,70380.0,93200,,0.0148727700503312
2022-03-03,SAB,70172.0,70338.0,69589.0,69589.0,23700,,-0.0113026230206581
2022-03-04,SAB,69130.0,69130.0,66632.0,66632.0,111700,,-0.0434215662397416
2022-03-07,SAB,65591.0,66590.0,63758.0,64383.0,286400,,-0.0343353195255849
2022-03-08,SAB,63842.0,64799.0,63800.0,64799.0,96800,,0.006440548032933
2022-03-09,SAB,64425.0,67048.0,64133.0,64550.0,178800,,-0.0038500538477359
2022-03-10,SAB,64550.0,66215.0,64550.0,65382.0,143000,,0.0128068739301526
2022-03-11,SAB,66132.0,66132.0,64008.0,64133.0,133700,,-0.0192879391780122
2022-03-14,SAB,63717.0,64508.0,62884.0,64133.0,154500,,0.0
2022-03-15,SAB,64133.0,64133.0,62676.0,63009.0,138100,,-0.0176814787135119
2022-03-16,SAB,63092.0,64175.0,62759.0,64133.0,143000,,0.0176814787135118
2022-03-17,SAB,64133.0,64133.0,63383.0,64133.0,41700,,0.0
2022-03-18,SAB,64425.0,64508.0,63092.0,63092.0,240200,,-0.0163650734195642
2022-03-21,SAB,64091.0,64091.0,63342.0,63383.0,66500,,0.0046017080610549
2022-03-22,SAB,64050.0,64300.0,63633.0,64133.0,117300,,0.0117633653585093
2022-03-23,SAB,64133.0,66632.0,63675.0,65591.0,145400,,0.0224794393711886
2022-03-24,SAB,65716.0,65757.0,64550.0,65716.0,95200,,0.0019039356281098
2022-03-25,SAB,65799.0,65799.0,64924.0,65591.0,122600,,-0.0019039356281098
2022-03-28,SAB,65841.0,65841.0,64133.0,65632.0,78100,,0.0006248904739895
2022-03-29,SAB,65632.0,66174.0,64674.0,65799.0,170100,,0.0025412587574281
2022-03-30,SAB,65799.0,65799.0,65133.0,65757.0,159900,,-0.0006385113780737
2022-03-31,SAB,65757.0,66215.0,65549.0,66215.0,196900,,0.0069408941096033
2022-04-01,SAB,66840.0,69130.0,66257.0,68839.0,350200,,0.0388634214207839
2022-04-04,SAB,69464.0,69672.0,68922.0,69339.0,221400,,0.0072370736629502
2022-04-05,SAB,69339.0,69547.0,69130.0,69214.0,69400,,-0.0018043641626504
2022-04-06,SAB,69130.0,70880.0,67923.0,70588.0,296600,,0.0196570040809753
2022-04-07,SAB,70297.0,70297.0,69339.0,69339.0,89600,,-0.017852639918325
2022-04-08,SAB,67298.0,69172.0,67298.0,68381.0,145200,,-0.0139125101993276
2022-04-12,SAB,68339.0,69547.0,68006.0,68006.0,111700,,-0.0054990716856143
2022-04-13,SAB,68048.0,68714.0,67548.0,68089.0,132800,,0.0012197363648968
2022-04-14,SAB,68256.0,69547.0,67298.0,69505.0,100300,,0.0205830194864393
2022-04-15,SAB,69130.0,71129.0,69130.0,70213.0,220100,,0.0101347866432347
2022-04-18,SAB,70130.0,72046.0,69963.0,70796.0,779800,,0.0082690228562165
2022-04-19,SAB,70796.0,71213.0,69130.0,70338.0,319300,,-0.0064903086107611
2022-04-20,SAB,70338.0,72004.0,69547.0,71629.0,322500,,0.0181878265801425
2022-04-21,SAB,70838.0,71546.0,69505.0,70671.0,501700,,-0.0134647150193096
2022-04-22,SAB,70630.0,75544.0,65757.0,70921.0,373200,,0.0035312766228294
2022-04-25,SAB,70463.0,70463.0,65965.0,65965.0,258900,,-0.0724422831656686
2022-04-26,SAB,62884.0,70505.0,62884.0,70380.0,440300,,0.0647848335576992
2022-04-27,SAB,67548.0,70380.0,67548.0,70380.0,146500,,0.0
2022-04-28,SAB,68756.0,69547.0,67964.0,68714.0,43700,,-0.0239561688557936
2022-04-29,SAB,68464.0,69130.0,66632.0,67506.0,161500,,-0.0177364802206555
2022-05-04,SAB,66548.0,68298.0,66548.0,68089.0,75900,,0.0085991901256268
2022-05-05,SAB,68089.0,70546.0,67132.0,70546.0,112300,,0.035449306371103
2022-05-06,SAB,69130.0,70505.0,68714.0,69755.0,155000,,-0.0112758765936483
2022-05-09,SAB,68006.0,69547.0,66632.0,66673.0,186100,,-0.0451890293523586
2022-05-10,SAB,65507.0,68714.0,65382.0,68672.0,147000,,0.0295414736405205
2022-05-11,SAB,68631.0,68839.0,67465.0,68089.0,159400,,-0.0085258740656167
2022-05-12,SAB,68089.0,69380.0,67423.0,68672.0,239400,,0.0085258740656167
2022-05-13,SAB,68298.0,68714.0,64091.0,67756.0,331600,,-0.0134285302840978
2022-05-16,SAB,66215.0,67423.0,64341.0,65716.0,99700,,-0.030570589680045
2022-05-17,SAB,64050.0,68922.0,63717.0,68922.0,172300,,0.0476330033472317
2022-05-18,SAB,67465.0,67798.0,66215.0,67256.0,155400,,-0.0244691965583264
2022-05-19,SAB,64966.0,67839.0,64966.0,67839.0,138600,,0.0086310169759708
2022-05-20,SAB,65924.0,66923.0,64966.0,65174.0,166700,,-0.0400766344135935
2022-05-23,SAB,65216.0,65799.0,64133.0,64175.0,96400,,-0.015446889638169
2022-05-24,SAB,64175.0,64550.0,63717.0,64133.0,178100,,-0.0006546747124122
2022-05-25,SAB,64133.0,64799.0,63758.0,64133.0,196200,,0.0
2022-05-26,SAB,64133.0,64841.0,63508.0,63717.0,227400,,-0.0065076490905724
2022-05-27,SAB,63758.0,64425.0,63592.0,64133.0,228700,,0.0065076490905726
2022-05-30,SAB,64133.0,64508.0,63592.0,63883.0,140900,,-0.0039057667449804
2022-05-31,SAB,63883.0,64425.0,63259.0,63925.0,170900,,0.000657235877439
2022-06-01,SAB,63550.0,64341.0,63550.0,63758.0,359100,,-0.0026158548158722
2022-06-02,SAB,63758.0,64133.0,63550.0,63717.0,114900,,-0.0006432634071586
2022-06-03,SAB,63717.0,65299.0,63717.0,64633.0,258700,,0.0142737133154021
2022-06-06,SAB,64550.0,66174.0,64550.0,66007.0,221300,,0.0210356807388362
2022-06-07,SAB,65757.0,66590.0,65341.0,66590.0,137700,,0.0087936191140731
2022-06-08,SAB,66590.0,67548.0,65757.0,66507.0,198900,,-0.0012472108426052
2022-06-09,SAB,66507.0,66548.0,65382.0,65382.0,111000,,-0.0170602140571216
2022-06-10,SAB,65382.0,65924.0,65174.0,65674.0,76800,,0.0044561177387755
2022-06-13,SAB,64550.0,64550.0,63175.0,63717.0,151500,,-0.0302517060073603
2022-06-14,SAB,63300.0,63467.0,62301.0,62467.0,196400,,-0.0198129856529489
2022-06-15,SAB,63300.0,63592.0,62467.0,63300.0,116800,,0.01324691184886
2022-06-16,SAB,63508.0,65799.0,63508.0,65133.0,156700,,0.0285460040700795
2022-06-17,SAB,63675.0,65382.0,62884.0,64966.0,150800,,-0.0025672771001085
2022-06-20,SAB,63717.0,64425.0,63092.0,63300.0,52400,,-0.0259787269699709
2022-06-21,SAB,63925.0,65799.0,62051.0,64550.0,182900,,0.019554788142521
2022-06-22,SAB,65674.0,65674.0,64133.0,64966.0,135500,,0.0064239388274499
2022-06-23,SAB,63134.0,64508.0,63134.0,63883.0,23500,,-0.0168107708202901
2022-06-24,SAB,63383.0,64883.0,63383.0,64799.0,84000,,0.014236885840576
2022-06-27,SAB,64966.0,65341.0,64550.0,65299.0,99100,,0.0076865510890569
2022-06-28,SAB,65299.0,65507.0,63633.0,65424.0,69100,,0.001912441392842
2022-06-29,SAB,65424.0,65424.0,63925.0,64133.0,39300,,-0.0199301115774946
2022-06-30,SAB,64133.0,64966.0,64133.0,64383.0,24300,,0.0038905710626626
2022-07-01,SAB,64841.0,64841.0,63508.0,64091.0,61500,,-0.004545674654846
2022-07-04,SAB,64133.0,64550.0,63508.0,63925.0,20800,,-0.0025934272753581
2022-07-05,SAB,64466.0,64508.0,62800.0,62800.0,151300,,-0.0177554477030972
2022-07-06,SAB,62800.0,63717.0,62467.0,63550.0,60300,,0.0118719241613101
2022-07-07,SAB,63675.0,65049.0,63050.0,65049.0,52100,,0.0233138344147273
2022-07-08,SAB,63675.0,65091.0,63675.0,64591.0,91500,,-0.0070657498528604
2022-07-11,SAB,63967.0,64591.0,63717.0,64591.0,54500,,0.0
2022-07-12,SAB,63633.0,64550.0,63633.0,63967.0,25900,,-0.0097077568179422
2022-07-13,SAB,63800.0,64883.0,63800.0,63967.0,41700,,0.0
